temp,pot,,avg_t_200,,avg_t_100,,avg_p_100,,,t2,p2,,ta,ta100,,tp,tp50
92.543861,-0.62336709,,86.24400383,,86.18655904,,-0.61935058,,,,,,86.134462,87.21394601,,-1.8174239,-1.798149544
90.925542,-0.62363237,,86.22704717,,86.2005934,,-0.619213059,,,,,,87.472106,87.24724403,,-1.8086791,-1.797689214
88.522893,-0.62833034,,86.21274035,,86.17311242,,-0.618951628,,,,,,87.107863,87.21885442,,-1.7971285,-1.797564412
85.752132,-0.62694634,,86.19405692,,86.15931028,,-0.61868122,,,,,,89.076925,87.20910731,,-1.7979775,-1.797845104
82.769397,-0.61937794,,86.16939696,,86.1556939,,-0.618431439,,,,,,86.341033,87.16352102,,-1.7853848,-1.798241512
83.372243,-0.61868061,,86.16128533,,86.17064497,,-0.618262715,,,,,,89.808123,87.18099468,,-1.7917231,-1.79898054
83.884475,-0.61434742,,86.17477483,,86.21597471,,-0.618242507,,,,,,88.290585,87.16424332,,-1.7858977,-1.799644662
89.289989,-0.62385131,,86.19106266,,86.28662696,,-0.618421828,,,,,,87.431441,87.16910233,,-1.7848327,-1.80048433
88.534733,-0.61940511,,86.19602631,,86.26059679,,-0.618506802,,,,,,86.437272,87.14745256,,-1.7854581,-1.801219772
87.559201,-0.61754871,,86.19632673,,86.22809902,,-0.618678421,,,,,,87.162362,87.15397425,,-1.7937834,-1.801892756
89.153443,-0.62478749,,86.17905716,,86.1663097,,-0.618763802,,,,,,86.389306,87.15030415,,-1.8020432,-1.802530756
83.884744,-0.61568673,,86.14402468,,86.08216234,,-0.61870987,,,,,,83.643301,87.19811409,,-1.8010659,-1.8029772
81.591687,-0.62022626,,86.13306149,,86.08961786,,-0.618772422,,,,,,86.409475,87.2712258,,-1.8124925,-1.80331971
79.130929,-0.62204775,,86.16056517,,86.15520689,,-0.618810046,,,,,,85.301126,87.28276513,,-1.8097769,-1.803359678
80.826401,-0.62746136,,86.21060026,,86.26486457,,-0.618854275,,,,,,84.476924,87.29130521,,-1.8046505,-1.803371718
81.624146,-0.62407808,,86.27389151,,86.34255937,,-0.618800577,,,,,,86.874818,87.30104764,,-1.8038228,-1.803141128
87.120513,-0.63298753,,86.31124656,,86.37083543,,-0.618678469,,,,,,85.909625,87.27552037,,-1.7906637,-1.803056178
86.30851,-0.627296,,86.31302139,,86.33487474,,-0.61845841,,,,,,86.502616,87.29849645,,-1.7861625,-1.803100912
84.720846,-0.61953334,,86.3036055,,86.31127512,,-0.618297631,,,,,,89.114845,87.30663778,,-1.7929616,-1.803262926
86.896007,-0.62094612,,86.30961566,,86.31155118,,-0.61818043,,,,,,84.672271,87.2849622,,-1.7818369,-1.803266644
86.768927,-0.61552229,,86.29541044,,86.35213068,,-0.618128363,,,,,,84.503651,87.2816525,,-1.7827163,-1.803405774
87.776877,-0.61568007,,86.28073525,,86.38954915,,-0.618057314,,,,,,86.212765,87.29641496,,-1.784507,-1.803574582
89.937485,-0.62130815,,86.25837942,,86.39392035,,-0.617920252,,,,,,87.403103,87.35009337,,-1.7817642,-1.80337161
85.801268,-0.61121883,,86.24288547,,86.35989263,,-0.61773039,,,,,,90.169577,87.38618543,,-1.7837722,-1.803266302
82.322394,-0.60410453,,86.26769794,,86.36744919,,-0.617721486,,,,,,89.399392,87.35998116,,-1.779568,-1.80327901
82.594861,-0.6071645,,86.3181747,,86.3825706,,-0.617781672,,,,,,89.36063,87.35258523,,-1.7815083,-1.803288146
87.794393,-0.6221865,,86.34259572,,86.40149973,,-0.617871683,,,,,,85.903176,87.32818357,,-1.7799571,-1.803362194
88.389214,-0.62202747,,86.33372232,,86.37287804,,-0.617821458,,,,,,85.17718,87.28475746,,-1.7880226,-1.80315576
88.829526,-0.62322813,,86.3252274,,86.38475052,,-0.617866628,,,,,,83.773842,87.28776689,,-1.7889923,-1.8029281
85.662558,-0.61678395,,86.31581435,,86.42299265,,-0.617902164,,,,,,91.238084,87.32208434,,-1.8126941,-1.802512504
85.383216,-0.62182172,,86.30561994,,86.48095136,,-0.617919527,,,,,,85.65442,87.30252354,,-1.7980338,-1.801828464
83.353947,-0.62287271,,86.30417358,,86.5082332,,-0.61781536,,,,,,87.212748,87.34961531,,-1.803752,-1.80174417
82.583157,-0.62495241,,86.30804831,,86.53773799,,-0.617721766,,,,,,85.111507,87.34551743,,-1.7977371,-1.801544538
85.564922,-0.63498704,,86.31267351,,86.53697614,,-0.617564963,,,,,,86.32151,87.35153087,,-1.8011018,-1.801631658
86.372135,-0.63582429,,86.29024836,,86.48411116,,-0.617258811,,,,,,88.102972,87.33519179,,-1.806047,-1.801846322
88.394922,-0.63733197,,86.25852388,,86.47326191,,-0.617039929,,,,,,87.913309,87.3489986,,-1.8039959,-1.801782488
89.206663,-0.63316225,,86.24079901,,86.48146506,,-0.616838101,,,,,,94.393689,87.37419221,,-1.8217656,-1.801878602
88.380915,-0.62528522,,86.22401508,,86.47394839,,-0.616605021,,,,,,89.679651,87.33076508,,-1.8126429,-1.80150535
87.455099,-0.61925725,,86.21216067,,86.47654282,,-0.616447875,,,,,,88.069685,87.34111611,,-1.8176387,-1.801723782
88.820979,-0.61964306,,86.21945426,,86.48261753,,-0.616344865,,,,,,83.44581,87.34036227,,-1.8102637,-1.80159819
87.902677,-0.61343913,,86.20573913,,86.44189482,,-0.616156045,,,,,,83.715203,87.39937053,,-1.8132615,-1.801585608
88.686098,-0.61261259,,86.19159933,,86.40086776,,-0.615996947,,,,,,87.44014,87.43486475,,-1.8219207,-1.801389714
89.543387,-0.6156108,,86.17504233,,86.3729591,,-0.615885357,,,,,,88.036576,87.40973833,,-1.8204555,-1.801096106
88.163548,-0.62069148,,86.17040412,,86.36964109,,-0.615814482,,,,,,88.66186,87.4034063,,-1.8180811,-1.800811832
85.054617,-0.62404894,,86.19075426,,86.38015186,,-0.615687013,,,,,,86.92311,87.39753725,,-1.8088011,-1.800522924
84.006406,-0.62674535,,86.21893533,,86.41794329,,-0.615545167,,,,,,87.555826,87.41746969,,-1.8037122,-1.800477906
84.064088,-0.62759062,,86.22826454,,86.44575252,,-0.615369075,,,,,,87.747558,87.38926675,,-1.7938846,-1.800441622
84.619435,-0.62653892,,86.22999925,,86.45431681,,-0.615187237,,,,,,89.273719,87.3573107,,-1.7910784,-1.800395838
87.836537,-0.63085822,,86.23587439,,86.47149022,,-0.615103788,,,,,,87.317983,87.32620892,,-1.7833628,-1.800565464
89.066349,-0.62988206,,86.22077491,,86.43512484,,-0.61495965,,,,,,86.752347,87.33487242,,-1.7826734,-1.800865612
90.349707,-0.63178011,,86.1948006,,86.36632799,,-0.614840243,,,,,,89.742675,87.327918,,-1.7944074,-1.801130826
86.235399,-0.61984938,,86.17075196,,86.26917824,,-0.614790017,,,,,,89.805312,87.28385885,,-1.802439,-1.801499238
84.712702,-0.61884876,,86.17478124,,86.21164731,,-0.614907385,,,,,,87.950569,87.26732398,,-1.8111631,-1.801503706
83.013992,-0.61990386,,86.19317462,,86.20542798,,-0.615116116,,,,,,87.47697,87.2882968,,-1.8177979,-1.801487282
83.854923,-0.62552818,,86.22183305,,86.24557311,,-0.615335415,,,,,,87.934142,87.29567249,,-1.8223362,-1.80127292
82.30961,-0.6187924,,86.25785581,,86.27479721,,-0.615409196,,,,,,88.002423,87.3190866,,-1.8249292,-1.801131202
86.161303,-0.62160718,,86.30461367,,86.32223765,,-0.615490776,,,,,,88.189686,87.34586907,,-1.8278811,-1.800802868
89.253941,-0.6231154,,86.31507758,,86.32748851,,-0.615492478,,,,,,85.182285,87.36767526,,-1.8216048,-1.800275856
90.102372,-0.62512604,,86.2896163,,86.30398428,,-0.615463662,,,,,,83.383163,87.39027948,,-1.8191073,-1.799540196
89.004745,-0.62709205,,86.25109853,,86.24539168,,-0.615317667,,,,,,85.808379,87.41312378,,-1.8256834,-1.798852906
86.19247,-0.62775353,,86.21260236,,86.21804336,,-0.615162456,,,,,,86.775377,87.41556469,,-1.8243654,-1.79790676
83.798203,-0.62664032,,86.1922247,,86.25952607,,-0.615024423,,,,,,88.261518,87.41407657,,-1.8181914,-1.79714456
83.853497,-0.62668592,,86.21246116,,86.36444865,,-0.614890281,,,,,,90.101497,87.40932105,,-1.8144909,-1.796476628
86.170013,-0.63166436,,86.23527345,,86.44950212,,-0.614659513,,,,,,89.778496,87.37619573,,-1.8103789,-1.795818876
83.819131,-0.62258047,,86.2599507,,86.46964278,,-0.614341324,,,,,,84.079909,87.34493626,,-1.793121,-1.795463116
81.638991,-0.61186773,,86.29238604,,86.46260509,,-0.614116642,,,,,,87.090978,87.33505553,,-1.7995753,-1.79556466
84.895632,-0.61344982,,86.32914206,,86.46501692,,-0.614005196,,,,,,86.031203,87.3512557,,-1.7929004,-1.79549076
85.399744,-0.60685348,,86.33202967,,86.43951655,,-0.613876681,,,,,,87.475842,87.38459717,,-1.7942632,-1.795739926
88.020327,-0.61083053,,86.32731502,,86.46322873,,-0.613931042,,,,,,88.000376,87.39470033,,-1.7931475,-1.795875788
90.799854,-0.62017524,,86.29730947,,86.49303073,,-0.614016857,,,,,,87.229399,87.41838545,,-1.7887934,-1.795971124
88.56314,-0.61888374,,86.26373596,,86.49982587,,-0.614046597,,,,,,88.706247,87.44721418,,-1.7911567,-1.795955814
86.472795,-0.61995386,,86.2633258,,86.47795149,,-0.614032758,,,,,,83.197415,87.4364897,,-1.7743584,-1.79590353
84.654023,-0.61938167,,86.27743773,,86.42584961,,-0.613950252,,,,,,84.172499,87.50739277,,-1.7764988,-1.796349408
83.71829,-0.61780624,,86.29727172,,86.38834425,,-0.613870715,,,,,,87.837362,87.54052052,,-1.7844076,-1.796579398
82.16391,-0.61113233,,86.30577631,,86.41574744,,-0.613931176,,,,,,88.282936,87.50664992,,-1.7800248,-1.796439244
82.406176,-0.60524905,,86.32203515,,86.4270011,,-0.613921781,,,,,,92.036334,87.46111128,,-1.7852107,-1.796564636
88.435968,-0.61384638,,86.32377622,,86.45825282,,-0.613996921,,,,,,87.1486,87.38298516,,-1.7696354,-1.796662752
88.125718,-0.6094172,,86.30709494,,86.44977781,,-0.614026779,,,,,,89.015704,87.37819725,,-1.7766396,-1.796844118
88.850548,-0.61230643,,86.2932699,,86.43024638,,-0.61405416,,,,,,83.598507,87.39026286,,-1.7682125,-1.79710045
87.149581,-0.61036985,,86.2989363,,86.43577673,,-0.614152063,,,,,,84.867689,87.42613949,,-1.7784921,-1.797601584
87.490527,-0.61558435,,86.31041966,,86.42443348,,-0.614206806,,,,,,88.450309,87.4923427,,-1.7938191,-1.798029236
86.763069,-0.61881982,,86.29808706,,86.38390049,,-0.614225074,,,,,,87.045265,87.49743024,,-1.7937704,-1.798235488
83.161046,-0.61440846,,86.28153628,,86.33406185,,-0.61427767,,,,,,87.339876,87.45548707,,-1.8020931,-1.79827308
83.964061,-0.62101309,,86.26941623,,86.30724715,,-0.614377558,,,,,,86.628084,87.44335764,,-1.811835,-1.798109478
81.18828,-0.61411197,,86.27807054,,86.29429056,,-0.614443205,,,,,,81.179794,87.44251138,,-1.8028553,-1.79766353
86.425303,-0.62412547,,86.30515274,,86.33453186,,-0.614569747,,,,,,83.222242,87.52674313,,-1.8088016,-1.797601362
88.596089,-0.61769585,,86.3218286,,86.3305643,,-0.614563059,,,,,,83.002567,87.52570212,,-1.803103,-1.797309108
88.859206,-0.60839224,,86.32525679,,86.31646473,,-0.614630259,,,,,,92.485916,87.53745485,,-1.8235645,-1.79694278
89.539391,-0.60986215,,86.33409629,,86.31126333,,-0.614828309,,,,,,89.300308,87.44534078,,-1.8113591,-1.796087592
87.304125,-0.60719309,,86.33186417,,86.2410194,,-0.614858997,,,,,,88.879137,87.46195965,,-1.8096346,-1.795289536
86.245113,-0.60708448,,86.32738531,,86.23108115,,-0.615023347,,,,,,86.87553,87.50464064,,-1.8034668,-1.794644392
86.980408,-0.61138132,,86.31512686,,86.22568908,,-0.615144506,,,,,,88.465173,87.53437074,,-1.8072403,-1.794144764
88.339226,-0.61641994,,86.30156872,,86.24895402,,-0.615270173,,,,,,88.360992,87.53841637,,-1.8062418,-1.793668572
86.562234,-0.61288427,,86.28410152,,86.27729753,,-0.615332624,,,,,,87.713706,87.52333647,,-1.8036357,-1.793495966
83.859148,-0.60841939,,86.29481787,,86.31688553,,-0.615394778,,,,,,90.170119,87.50119607,,-1.8065502,-1.793526104
84.200084,-0.61190117,,86.32118434,,86.35066377,,-0.615457915,,,,,,90.113489,87.46782581,,-1.801898,-1.793623278
82.576377,-0.60630304,,86.35154445,,86.35562087,,-0.615520151,,,,,,86.637946,87.43327695,,-1.7915954,-1.793638898
86.301075,-0.60867231,,86.38931593,,86.32827786,,-0.615561492,,,,,,88.892047,87.42622456,,-1.7995597,-1.793921358
89.239586,-0.60002514,,86.38828657,,86.29971268,,-0.615679772,,,,,,87.369283,87.41421925,,-1.7983702,-1.794183852
93.933263,-0.60975255,,86.35727914,,86.27709528,,-0.615949794,,,,,,85.071824,87.35752476,,-1.7959341,-1.794597406
88.204925,-0.59775066,,86.30147567,,86.22377933,,-0.61613047,,,,,,89.464264,87.33013706,,-1.812828,-1.794902426
87.156481,-0.60155999,,86.28055801,,86.23352237,,-0.616432509,,,,,,84.633145,87.2651833,,-1.8026624,-1.79470665
85.39411,-0.60221802,,86.27974961,,86.24283554,,-0.61668859,,,,,,86.133152,87.27036999,,-1.8103419,-1.794675468
84.249553,-0.60267423,,86.29110917,,86.23688384,,-0.616956035,,,,,,84.518296,87.26754139,,-1.8070798,-1.794427112
87.859887,-0.61668003,,86.31286592,,86.20249239,,-0.617195782,,,,,,88.088399,87.2765077,,-1.8152503,-1.794047702
90.879048,-0.63210015,,86.30216827,,86.1347681,,-0.617301905,,,,,,88.132987,87.26294374,,-1.8085125,-1.793561654
86.713002,-0.63226373,,86.27691076,,86.08605705,,-0.617322733,,,,,,88.776486,87.21786383,,-1.8015305,-1.793208672
85.317454,-0.63639546,,86.25670185,,86.09022624,,-0.617312885,,,,,,85.266464,87.19135584,,-1.7848218,-1.793096624
81.442058,-0.62600142,,86.22935646,,86.14033029,,-0.617334954,,,,,,87.089441,87.22975514,,-1.7847428,-1.79338413
80.822855,-0.61944821,,86.22792541,,86.21257735,,-0.617441352,,,,,,86.795352,87.24195477,,-1.7783761,-1.79369236
84.62284,-0.62187941,,86.2301657,,86.24590768,,-0.617542712,,,,,,91.1703,87.2858878,,-1.7862554,-1.794178258
88.085001,-0.62395105,,86.25823364,,86.22125252,,-0.61760322,,,,,,90.954472,87.25063738,,-1.7847948,-1.794533778
89.987039,-0.62642634,,86.26227781,,86.15678857,,-0.617617492,,,,,,87.563408,87.19453856,,-1.7816033,-1.79496746
88.518187,-0.62214529,,86.24325758,,86.1272722,,-0.617643877,,,,,,86.155134,87.16298515,,-1.7925909,-1.795353504
84.423476,-0.61198942,,86.22900705,,86.13302699,,-0.617626189,,,,,,85.451167,87.19477998,,-1.7981982,-1.795413632
83.560404,-0.61120167,,86.24449619,,86.22391472,,-0.61783271,,,,,,84.322091,87.1842879,,-1.7958803,-1.795003684
83.972148,-0.61137886,,86.2551236,,86.27944398,,-0.61797094,,,,,,88.207233,87.25270832,,-1.8053587,-1.7947306
84.748176,-0.60793041,,86.28102976,,86.31481322,,-0.618134631,,,,,,87.316749,87.31260504,,-1.8010563,-1.794166966
90.913377,-0.61579152,,86.30561041,,86.31164728,,-0.618309205,,,,,,86.947287,87.31239409,,-1.7979143,-1.79360069
90.473356,-0.60848848,,86.3135835,,86.26117749,,-0.618491926,,,,,,84.341301,87.28609849,,-1.7880279,-1.793229446
88.209626,-0.60211087,,86.32162931,,86.19648874,,-0.618720278,,,,,,85.979897,87.31437802,,-1.7885425,-1.793119274
86.56874,-0.60251182,,86.32562313,,86.15243761,,-0.6189982,,,,,,91.580606,87.35005799,,-1.7966523,-1.792960944
86.549368,-0.6103374,,86.31271821,,86.11970354,,-0.619197685,,,,,,91.012309,87.34923381,,-1.7879983,-1.792960868
83.819413,-0.61006293,,86.29901459,,86.12278253,,-0.619285251,,,,,,87.54915,87.38157477,,-1.7773999,-1.79313643
84.468845,-0.61607557,,86.30758801,,86.19267684,,-0.619397472,,,,,,88.659799,87.37660302,,-1.7862944,-1.79338064
84.960846,-0.61721422,,86.31800124,,86.2724589,,-0.619504203,,,,,,86.920464,87.38057236,,-1.7901165,-1.793380402
89.564589,-0.62649934,,86.32987005,,86.29764879,,-0.619508141,,,,,,81.560565,87.37140272,,-1.7787037,-1.79328811
92.615497,-0.62674614,,86.33659096,,86.26193158,,-0.619428325,,,,,,85.478123,87.43301845,,-1.7894562,-1.793486042
91.400471,-0.61850292,,86.32437725,,86.20216621,,-0.619406837,,,,,,87.205587,87.45335684,,-1.7932692,-1.793620686
88.084118,-0.61150915,,86.2862058,,86.15727589,,-0.619514326,,,,,,89.282004,87.45048705,,-1.7998747,-1.793501588
86.274921,-0.61360688,,86.25569346,,86.1123239,,-0.619643904,,,,,,90.363597,87.37150366,,-1.8041317,-1.793520384
82.507734,-0.60942896,,86.23199424,,86.10040944,,-0.619845855,,,,,,86.80296,87.31640046,,-1.79565,-1.793434474
80.331289,-0.60467794,,86.23719367,,86.11674565,,-0.620115558,,,,,,85.712851,87.311916,,-1.793913,-1.793402698
85.298059,-0.61415504,,86.26185671,,86.14878891,,-0.62047973,,,,,,84.687602,87.33410865,,-1.7895376,-1.793717938
89.207034,-0.61735095,,86.28719248,,86.10640767,,-0.62071978,,,,,,89.483653,87.39272769,,-1.7997469,-1.794166914
88.462513,-0.61008731,,86.28876247,,86.01400292,,-0.620848699,,,,,,90.43267,87.43799402,,-1.7941889,-1.794616726
88.637763,-0.60972777,,86.27706591,,85.9776914,,-0.621049216,,,,,,90.050976,87.41898598,,-1.7847866,-1.79483949
88.056495,-0.60905934,,86.26687458,,85.94970046,,-0.621186747,,,,,,90.714754,87.37762284,,-1.7808051,-1.795309158
84.789431,-0.60094983,,86.26257247,,85.92914889,,-0.621286266,,,,,,87.994301,87.33910002,,-1.7714563,-1.795668768
83.840998,-0.59768839,,86.27875765,,85.97073567,,-0.621513952,,,,,,89.346636,87.32552595,,-1.7773774,-1.796397138
85.923141,-0.60156521,,86.28387003,,85.99346972,,-0.621661263,,,,,,87.264625,87.28191061,,-1.7784854,-1.797023476
89.214904,-0.60859422,,86.29000449,,85.9850426,,-0.621705794,,,,,,84.927498,87.30456172,,-1.7834307,-1.79745648
89.204114,-0.60807201,,86.26641879,,85.94641989,,-0.621631665,,,,,,87.403373,87.3311105,,-1.7976115,-1.797847924
88.795969,-0.61000616,,86.2212972,,85.94052362,,-0.621594943,,,,,,88.074955,87.35713362,,-1.8051426,-1.797973386
86.759519,-0.60931231,,86.18071113,,85.97504136,,-0.621613771,,,,,,88.916354,87.36345401,,-1.8114089,-1.797966576
84.911953,-0.6095886,,86.14439132,,86.01446693,,-0.621657493,,,,,,84.735532,87.33936941,,-1.802679,-1.797957462
86.319603,-0.6182775,,86.14390612,,86.02407264,,-0.621698256,,,,,,84.551953,87.3170602,,-1.8057184,-1.798168046
84.236364,-0.61658858,,86.15632344,,86.00477661,,-0.621675824,,,,,,86.163541,87.31418794,,-1.8126844,-1.798352298
82.255461,-0.61806076,,86.17452973,,86.02045563,,-0.621720516,,,,,,88.184333,87.34347056,,-1.8190479,-1.798623332
80.731882,-0.62680776,,86.18877821,,86.04647866,,-0.621712848,,,,,,86.056905,87.38725882,,-1.8111851,-1.7986261
80.539837,-0.63146872,,86.2062542,,86.07845421,,-0.621564143,,,,,,85.33676,87.44270149,,-1.8030392,-1.798986614
84.096988,-0.63951314,,86.23220249,,86.12920362,,-0.621377333,,,,,,88.151825,87.44945014,,-1.8011033,-1.79949802
86.98836,-0.64161447,,86.25229256,,86.15890297,,-0.621097472,,,,,,90.047851,87.37804381,,-1.7979241,-1.80001637
86.748109,-0.63283249,,86.26157971,,86.17288909,,-0.620769224,,,,,,88.214539,87.28765416,,-1.7881093,-1.800531976
87.006213,-0.62686886,,86.27064371,,86.19277706,,-0.620477395,,,,,,90.275553,87.30041795,,-1.7909479,-1.80114468
86.681138,-0.62177572,,86.27165967,,86.23335524,,-0.620271544,,,,,,90.68067,87.31483437,,-1.7908634,-1.801706972
86.927023,-0.62026259,,86.24950001,,86.28318642,,-0.620164861,,,,,,90.370305,87.30672093,,-1.7959281,-1.8020046
84.301704,-0.61067253,,86.22769402,,86.29648539,,-0.620135977,,,,,,87.442707,87.29355113,,-1.7991971,-1.802206198
86.297262,-0.61172612,,86.22601818,,86.29532823,,-0.620183775,,,,,,85.667593,87.29019267,,-1.8001543,-1.802364696
90.299258,-0.61408831,,86.20787142,,86.25633908,,-0.620191844,,,,,,86.05247,87.31094891,,-1.802671,-1.802345736
94.185538,-0.61336023,,86.17010647,,86.16588201,,-0.620114046,,,,,,86.626565,87.30524132,,-1.8040314,-1.80242332
92.273791,-0.6038399,,86.13217201,,86.0441828,,-0.619984564,,,,,,87.785966,87.32911234,,-1.8064789,-1.802309694
88.163938,-0.60016361,,86.09276251,,85.99924812,,-0.620022882,,,,,,86.788965,87.33760362,,-1.8009055,-1.802085656
83.1224,-0.600337,,86.0840204,,86.00156332,,-0.620061578,,,,,,86.652549,87.30488043,,-1.7955973,-1.801949524
81.877762,-0.60083453,,86.11163094,,86.08195105,,-0.620166634,,,,,,83.091836,87.24314292,,-1.7777008,-1.802172148
82.371095,-0.60072686,,86.15386901,,86.16675915,,-0.62030738,,,,,,88.710995,87.24854724,,-1.7822261,-1.8024148
87.74725,-0.61223518,,86.19086665,,86.23324747,,-0.620516689,,,,,,89.36535,87.24032943,,-1.777177,-1.802855706
90.970725,-0.61932625,,86.19128402,,86.21024764,,-0.620571075,,,,,,88.486158,87.21924793,,-1.7727425,-1.80347112
91.472573,-0.62311953,,86.15994921,,86.14449817,,-0.62053895,,,,,,90.368888,87.23363346,,-1.7793521,-1.803755286
86.397577,-0.61751368,,86.13358385,,86.04931282,,-0.620385427,,,,,,90.112272,87.20494696,,-1.7825193,-1.803732996
81.314708,-0.61178572,,86.11667788,,86.02629412,,-0.620302749,,,,,,87.633799,87.14186159,,-1.780626,-1.80373448
80.940993,-0.61150749,,86.13432344,,86.09868615,,-0.620349881,,,,,,90.287722,87.13451345,,-1.7966485,-1.803813784
86.431206,-0.62379197,,86.15661644,,86.18292933,,-0.620399226,,,,,,87.485274,87.17374973,,-1.7967764,-1.803668912
83.278022,-0.61020221,,86.15338034,,86.20484631,,-0.620319407,,,,,,84.450302,87.21199433,,-1.7896104,-1.803809756
85.500096,-0.6126879,,86.16919945,,86.22638856,,-0.620370367,,,,,,83.729072,87.20482862,,-1.7862825,-1.803906568
87.596942,-0.6168023,,86.18718283,,86.22537161,,-0.620523431,,,,,,84.223722,87.18218705,,-1.7855019,-1.804331656
86.192107,-0.61212792,,86.18618804,,86.17643936,,-0.620616336,,,,,,86.669809,87.180011,,-1.7886003,-1.804664316
89.398052,-0.62199882,,86.18917192,,86.16557357,,-0.620822356,,,,,,90.222265,87.19303847,,-1.7961884,-1.805076192
86.0266,-0.61578945,,86.15706582,,86.12493199,,-0.620899272,,,,,,87.18617,87.17239222,,-1.7873143,-1.805372676
83.477761,-0.61739284,,86.13233368,,86.16484675,,-0.621130293,,,,,,91.48801,87.16697006,,-1.8008145,-1.805917594
81.829043,-0.62402679,,86.11135679,,86.22501855,,-0.62130898,,,,,,88.959063,87.11826412,,-1.7998362,-1.805982594
80.506391,-0.62429744,,86.11765577,,86.25741547,,-0.621295275,,,,,,82.850948,87.08367568,,-1.7940612,-1.806327924
82.681358,-0.62751213,,86.17561929,,86.28734551,,-0.621246277,,,,,,86.126933,87.11780086,,-1.809675,-1.806855872
85.172169,-0.62663958,,86.22494982,,86.26782832,,-0.621066113,,,,,,86.543458,87.15865259,,-1.8119864,-1.806990686
86.032515,-0.62346338,,86.26213391,,86.27302125,,-0.620942138,,,,,,89.602969,87.18853321,,-1.8222375,-1.80695094
87.200231,-0.62434871,,86.27436493,,86.27852754,,-0.620767719,,,,,,83.118141,87.22278286,,-1.8053271,-1.806794806
88.344268,-0.62799911,,86.26724375,,86.30422014,,-0.620619442,,,,,,84.17784,87.24999369,,-1.80827,-1.80666111
82.585242,-0.61290026,,86.24585337,,86.3136548,,-0.620425422,,,,,,83.274509,87.25461711,,-1.7987856,-1.806376992
86.320238,-0.62346375,,86.25957017,,86.39479646,,-0.620498937,,,,,,90.962195,87.28181746,,-1.8078748,-1.806429868
85.711298,-0.61907922,,86.24889104,,86.42282637,,-0.620533071,,,,,,93.147236,87.27686432,,-1.8086943,-1.806372696
89.283637,-0.62382239,,86.26321783,,86.42991257,,-0.620619386,,,,,,89.84854,87.27605418,,-1.8001356,-1.806246604
91.145233,-0.62260257,,86.25972842,,86.37457969,,-0.620621923,,,,,,88.869736,87.30187003,,-1.8030029,-1.806560872
90.481446,-0.61903755,,86.2349038,,86.30525753,,-0.620646074,,,,,,86.853002,87.2803305,,-1.8038846,-1.806675522
87.203194,-0.61466989,,86.21238909,,86.24850809,,-0.620691701,,,,,,85.499666,87.2662605,,-1.8048021,-1.806906954
84.690837,-0.61806255,,86.2146569,,86.2635747,,-0.620827994,,,,,,86.833093,87.26503629,,-1.8109532,-1.807118018
79.869419,-0.61039582,,86.24626676,,86.30817306,,-0.62088499,,,,,,86.658603,87.24576033,,-1.8132082,-1.807161588
83.473122,-0.620382,,86.29942719,,86.41294405,,-0.621035531,,,,,,85.932707,87.2215637,,-1.814931,-1.806994434
87.000464,-0.62675739,,86.33327142,,86.47981052,,-0.621116612,,,,,,87.691516,87.20102936,,-1.8262361,-1.806873054
88.654984,-0.62763941,,86.3312754,,86.47067686,,-0.62115921,,,,,,81.699834,87.14441495,,-1.8191863,-1.806676684
89.169486,-0.6276525,,86.31479496,,86.41425385,,-0.621218224,,,,,,82.333054,87.19297248,,-1.8292108,-1.806715796
88.078484,-0.62691201,,86.27675327,,86.3502022,,-0.621284436,,,,,,82.968888,87.28495771,,-1.8286095,-1.80651615
84.804892,-0.62869515,,86.26044783,,86.30943278,,-0.621357541,,,,,,85.151814,87.36236184,,-1.8270208,-1.806120114
80.8448,-0.62640916,,86.27091064,,86.33156123,,-0.621437291,,,,,,85.850292,87.36601349,,-1.8237044,-1.805572428
81.155182,-0.6271862,,86.31677124,,86.40034773,,-0.621508706,,,,,,85.414927,87.36186459,,-1.8187445,-1.805070436
86.056654,-0.63416216,,86.35391442,,86.47533726,,-0.621575349,,,,,,86.732003,87.33209401,,-1.8190625,-1.804966784
87.125752,-0.63128869,,86.3632607,,86.47204838,,-0.621502475,,,,,,83.624996,87.32518916,,-1.8057448,-1.804707974
90.277755,-0.63858038,,86.35531571,,86.45919032,,-0.621505987,,,,,,86.125687,87.40878957,,-1.806008,-1.804542176
88.594517,-0.63653474,,86.32969706,,86.38256076,,-0.621417294,,,,,,89.106394,87.4597882,,-1.807122,-1.804336206
84.122557,-0.62948287,,86.28622554,,86.29449211,,-0.621335488,,,,,,88.309404,87.48760255,,-1.7992063,-1.804027732
82.181979,-0.62786972,,86.26916304,,86.26453981,,-0.621378525,,,,,,91.188655,87.46671199,,-1.8065502,-1.803943746
81.70307,-0.62536401,,86.28106681,,86.25531449,,-0.62138479,,,,,,87.645258,87.39595279,,-1.7983501,-1.803608238
87.064919,-0.62903844,,86.30562767,,86.34122652,,-0.621565381,,,,,,85.34459,87.36276337,,-1.795277,-1.803677616
89.087911,-0.62039418,,86.31367754,,86.35965958,,-0.621593555,,,,,,84.408067,87.39334176,,-1.7940989,-1.803901954
93.421361,-0.632435,,86.3074269,,86.33050909,,-0.62160335,,,,,,89.334617,87.4259799,,-1.8067285,-1.80406036
89.057801,-0.62488643,,86.27672144,,86.25233707,,-0.621463096,,,,,,84.401959,87.45718401,,-1.7898334,-1.803872792
